video_id,video_title,view_count,like_count,dislike_count,comment_count,playlist_id
XDLFERMIgD0,"FIRST LOOK: Lamborghini Temerario – 907bhp, Turbo V8 Hybrid, 10,000rpm!",1413659,26461,,4802,UUjOl2AUblVmg2rA_cRgZkFg
A5E2teq9qoI,"FIRST LOOK: BMW M5 Touring – 717bhp, 2.5-Tonne Hyper-Wagon",227296,4921,,929,UUjOl2AUblVmg2rA_cRgZkFg
fyAlU7L1YvE,FIRST LOOK: Porsche Restomod That’s NOT A 911!,506079,12917,,1041,UUjOl2AUblVmg2rA_cRgZkFg
L6adrYYHumU,FIRST LOOK: Bugatti & Koenigsegg Designer’s New 1070hp V12 Hypercar,1197882,33684,,2623,UUjOl2AUblVmg2rA_cRgZkFg
xNc2RrSKkqk,FIRST DRIVE: Zeekr 009 – Rolls-Royce & Porsche Challenger?,729400,12138,,1885,UUjOl2AUblVmg2rA_cRgZkFg
ikZAsnplfUY,New Audi A6 e-tron vs 250mph Streamliner... In A Wind Tunnel!,121670,2476,,304,UUjOl2AUblVmg2rA_cRgZkFg
H90oLVv6WUM,FIRST DRIVE: Singer Goes Turbo – The Whale Tail Returns!,487144,12687,,575,UUjOl2AUblVmg2rA_cRgZkFg
9c6cTsxvv1c,"FIRST LOOK: 2025 Corvette ZR1 – 1064hp, Turbos & 215mph!",796074,19224,,2969,UUjOl2AUblVmg2rA_cRgZkFg
3Ry5Yf5c6M8,Priceless GT-Rs! Rally 240Zs! Nissan’s Huge JDM Heritage Collection,93597,2996,,113,UUjOl2AUblVmg2rA_cRgZkFg
ihB4zL72QSM,"FIRST DRIVE: Ford GT Mk IV - $1.7m, 800bhp Ultimate American Supercar!",509332,11301,,950,UUjOl2AUblVmg2rA_cRgZkFg
8gTBKnqGNmw,This Car Collection Is Detroit’s Coolest Secret,99622,2536,,107,UUjOl2AUblVmg2rA_cRgZkFg
64gb5fQa41A,FIRST LOOK: MG Cyberster Coupe – Porsche Cayman… Or This?,175099,3381,,733,UUjOl2AUblVmg2rA_cRgZkFg
qgIhcSDq2hk,FIRST LOOK: McLaren P1 Drift Car – Mad Mike’s Rotary-Swapped ‘MadMac’!,549994,13794,,821,UUjOl2AUblVmg2rA_cRgZkFg
YLIEeDL2J6M,Red Bull Has Built A Hypercar…,983424,25517,,2412,UUjOl2AUblVmg2rA_cRgZkFg
vI9_3Z8Fm5o,Ford’s Capri Is back! But Not How Your Dad Might Remember It…,136605,2447,,1446,UUjOl2AUblVmg2rA_cRgZkFg
pm5KO3Ji_IE,New Ariel Nomad: 65% stiffer! 50% more travel! Beadlocks!,234366,5368,,284,UUjOl2AUblVmg2rA_cRgZkFg
NIxeCotA0-0,"FIRST DRIVE: Koenigsegg Chimera - 1600bhp, Manual, Agera RS/Jesko/CC850 Mash-Up!",1505323,34864,,1782,UUjOl2AUblVmg2rA_cRgZkFg
cEO6mVqo8K8,Manual Gearboxes Are Back! Aston Martin Valour vs Porsche 911 S/T,707262,13650,,1358,UUjOl2AUblVmg2rA_cRgZkFg
g4Qgo_fgdGI,"FIRST DRIVE: Polestar 4 – No Back Window, But Why?",446439,6123,,803,UUjOl2AUblVmg2rA_cRgZkFg
2LmYy1CK6vM,"FIRST DRIVE: McLaren Solus GT – 858bhp V10, Single-Seat Hypercar!",784734,18654,,1169,UUjOl2AUblVmg2rA_cRgZkFg
dinYBGoQ0HA,Rimac Robotaxi! Bugatti CEO’s ‘Verne’ Ready To Take On Tesla,212642,4589,,1191,UUjOl2AUblVmg2rA_cRgZkFg
VGolAWb3SJ4,Top Gear Australia: Full Episode!,109224,1466,,,UUjOl2AUblVmg2rA_cRgZkFg
Tvo9fSMYM5s,FIRST LOOK: New 717bhp BMW M5 – The Boss is Back… But Hybrid,287291,4891,,1286,UUjOl2AUblVmg2rA_cRgZkFg
UmNDpH1Ymsk,Bugatti & Cosworth’s New 986bhp 8.3 V16 – Inside Story!,988552,21883,,2429,UUjOl2AUblVmg2rA_cRgZkFg
zRjsHPGE_Wo,FIRST LOOK: £3.8m Bugatti Tourbillon – 1800hp V16 Hybrid Chiron Successor!,1464200,28062,,2717,UUjOl2AUblVmg2rA_cRgZkFg
UpQePaasx2g,Exclusive: Ultimate Mercedes Restomod! £700k HWA EVO,482216,11966,,841,UUjOl2AUblVmg2rA_cRgZkFg
81xcNyLKefw,Just when you think you’ve seen it all... #Lamborghini #Revuelto #Lambo #V12 #Supercar,76825,2646,,70,UUjOl2AUblVmg2rA_cRgZkFg
Kdx1OSOhMPs,"Hypercars, Sledgehammer AMGs & Mercedes Race Cars: Who Are HWA?",164929,4951,,169,UUjOl2AUblVmg2rA_cRgZkFg
Fjs_qfv1P0U,Goodbye Bugatti W16s: Veyron & Chiron Road Trip + 300mph Secrets,412935,12034,,616,UUjOl2AUblVmg2rA_cRgZkFg
Lj7QTOeGEIU,THE STIG Sends £3m Aston Martin Valkyrie AMR Pro Through F1 Wind Tunnel,400437,8868,,549,UUjOl2AUblVmg2rA_cRgZkFg
dZIg75EYumo,We Take Our Driving Test… In A 1000bhp Lamborghini Revuelto,415961,8831,,526,UUjOl2AUblVmg2rA_cRgZkFg
IHCx-AzBXwk,FIRST DRIVE: Polestar 3 – Swede’s luxe SUV targets BMW iX,192228,3201,,483,UUjOl2AUblVmg2rA_cRgZkFg
wG2maxUf3LA,"Sweet, sweet V10 music 🎵 #TGTunnelRun #Lamborghini",38720,2007,,23,UUjOl2AUblVmg2rA_cRgZkFg
-SqY65vVry8,Tunnel Running a 900BHP NASCAR!,193468,7313,,699,UUjOl2AUblVmg2rA_cRgZkFg
iGp1K6gen4M,McLaren 750S vs Ferrari 296 GTB: Road And Track Battle | Top Gear,249777,5637,,834,UUjOl2AUblVmg2rA_cRgZkFg
SsZDOfTnZgY,A V12 S-Class that sounds like an old F1 car? Yes please! #TGTunnelRun #V12,123923,3032,,35,UUjOl2AUblVmg2rA_cRgZkFg
zhRI6Y951XE,Inside Ford’s Bizarre Archive ft. Secret Supercars!,101088,2706,,178,UUjOl2AUblVmg2rA_cRgZkFg
2jCgproKeXM,James May Roasts All Our Cars,906350,44393,,1879,UUL6JmiMXKoXS6bpP1D3bk8g
X7jA4y9Kdoc,"Who Wants to Be a Millionaire, But for Cars",250522,13338,,967,UUL6JmiMXKoXS6bpP1D3bk8g
ZolCkAin6io,Buying a Clapped Out Project Car - UNCLAPPED,521621,26276,,2549,UUL6JmiMXKoXS6bpP1D3bk8g
lQ9zz0Af_4Y,$1000 vs $9300 Drag Racing Tires | HiLow,1324862,52753,,2642,UUL6JmiMXKoXS6bpP1D3bk8g
Ods6y2umfB8,Fixing My Weird Barn Find Project Car,607716,32946,,2557,UUL6JmiMXKoXS6bpP1D3bk8g
zWeWhDgUxoI,Installing Hydraulics on a Miata (Full Lowrider Build),291816,11825,,857,UUL6JmiMXKoXS6bpP1D3bk8g
NcgsjFfN7Gs,Building a Yakuza-Inspired Lexus LS400,610890,32224,,2601,UUL6JmiMXKoXS6bpP1D3bk8g
8IXiQPkRyOg,Building Cheap vs Expensive Mustangs - HiLow is Back!,1522390,73862,,4569,UUL6JmiMXKoXS6bpP1D3bk8g
YYI0Qabt6Es,Saying Goodbye to My Mustang,563482,27809,,2104,UUL6JmiMXKoXS6bpP1D3bk8g
R_66_BSc4vQ,We Infiltrated the Lowrider Community,636442,33672,,2804,UUL6JmiMXKoXS6bpP1D3bk8g
5QTK7uENndo,Car Scams Are Out of Control,722642,26685,,1674,UUL6JmiMXKoXS6bpP1D3bk8g
Si2dPRaIpvY,We Drag Raced Our Project Cars,1132866,46999,,2967,UUL6JmiMXKoXS6bpP1D3bk8g
Bo3-icgIPSY,We Secretly Pimped Our Friend’s Ride,662787,34151,,2120,UUL6JmiMXKoXS6bpP1D3bk8g
OSvrQVGdGlA,How Much Nitrous Can a Stock Engine Take?,1297969,44775,,2471,UUL6JmiMXKoXS6bpP1D3bk8g
nm3_dBkw4iU,"Family Feud, But For Cars",815974,40067,,3162,UUL6JmiMXKoXS6bpP1D3bk8g
9KKfIYch1FE,Every Part of an Engine Explained (in 15 minutes),1494192,116252,,3832,UUL6JmiMXKoXS6bpP1D3bk8g
zltOpovpZG8,Hyundai Ionic 5 N vs Mustang Dark Horse,613353,20107,,2199,UUL6JmiMXKoXS6bpP1D3bk8g
hH7TJMcxLFo,FINISHING Our $500 Ranger Build,1597172,53025,,2191,UUL6JmiMXKoXS6bpP1D3bk8g
xyMPC5R9qMk,Giving Our Broken BMW The Engine It Deserves,1407093,50309,,2859,UUL6JmiMXKoXS6bpP1D3bk8g
gAa1I1HCBhA,We Tested Shockingly Cheap Truck Stuff,527771,15604,,4729,UUL6JmiMXKoXS6bpP1D3bk8g
dXujadp4uHM,Journalists Were Wrong About These,547369,20074,,2076,UUL6JmiMXKoXS6bpP1D3bk8g
sc4UjcaSNDk,Facebook Marketplace Car Hunt Challenge,709298,26545,,2689,UUL6JmiMXKoXS6bpP1D3bk8g
zRoYr0UaMoY,We Drove Mitsubishi’s Evo SUV,627877,24404,,2414,UUL6JmiMXKoXS6bpP1D3bk8g
oKHcLHgvBp0,Giving Someone an FJ Cruiser… If They Survive The Trail,800447,30589,,1904,UUL6JmiMXKoXS6bpP1D3bk8g
h8iSAGkphrg,Is America Ready for Chinese Cars?,932356,28095,,8738,UUL6JmiMXKoXS6bpP1D3bk8g
4JAR2JuwvE4,We Put an $8000 Body Kit on our $500 Ranger,2169646,79851,,2938,UUL6JmiMXKoXS6bpP1D3bk8g
y6feyfiUop0,Bad Day to Be an EV Salesman,2304587,62827,,4217,UUL6JmiMXKoXS6bpP1D3bk8g
wY038QDsvn0,$300 vs $3000 RC Drag Car Build-Off,1118830,37319,,1930,UUL6JmiMXKoXS6bpP1D3bk8g
4oA1DFJaGVw,New Camry vs Depreciated Jaguar,958497,34149,,2696,UUL6JmiMXKoXS6bpP1D3bk8g
I26mC7W1dRo,Horsepower Guessing Game!,1364826,47765,,1998,UUL6JmiMXKoXS6bpP1D3bk8g
CMBgG_MtDDE,"Turning a $500 Civic into a $50,000 Civic (Full Build)",3836190,62235,,2806,UUL6JmiMXKoXS6bpP1D3bk8g
hTf8He-tgKA,Don’t Buy These,2184528,57037,,3223,UUL6JmiMXKoXS6bpP1D3bk8g
JzDXyO-eNM0,"Jeopardy, But For Cars",1476274,53636,,3292,UUL6JmiMXKoXS6bpP1D3bk8g
t6s1Ezz_c6Q,"We Put an $18,000 Interior in our $500 Ranger",2359802,89430,,3220,UUL6JmiMXKoXS6bpP1D3bk8g
MKKhXavH1v4,Testing Toyota's Failing Hydrogen Car,1454257,42785,,3973,UUL6JmiMXKoXS6bpP1D3bk8g
PgedeXCZuZQ,We Tried Goofy Hellcat Accessories,1472503,46573,,1523,UUL6JmiMXKoXS6bpP1D3bk8g
ZPkzX5PCNFg,We Infiltrated the PT Cruiser Community,1634804,69456,,5335,UUL6JmiMXKoXS6bpP1D3bk8g
yniDUsUljk4,5 Days to Rebuild My ENTIRE Car,2601969,91836,,3278,UUL6JmiMXKoXS6bpP1D3bk8g
eExNZVshG28,I Wrecked at Youtube’s Biggest Race,1057993,53495,,1750,UUL6JmiMXKoXS6bpP1D3bk8g
Vx6ChjARhvc,We Ranked Our Subscribers Cars,1163112,43785,,1675,UUL6JmiMXKoXS6bpP1D3bk8g
ZCMPXytTD2w,Testing the Cheapest vs Most Expensive Tacoma,1400667,42560,,2797,UUL6JmiMXKoXS6bpP1D3bk8g
y_CTmMJT-oY,"We Put a $50,000 Engine in our $500 Ranger",4586593,171693,,7698,UUL6JmiMXKoXS6bpP1D3bk8g
YkNNLiob2ho,LSX Engine: How It Works,1040639,44044,,4063,UUL6JmiMXKoXS6bpP1D3bk8g
7puuz6aYHdA,Surviving 100 Miles Offroad in a Cybertruck,2154909,62771,,4959,UUL6JmiMXKoXS6bpP1D3bk8g
4Uv63kCety4,We Drag Raced Our Daily Drivers,2675044,110253,,7295,UUL6JmiMXKoXS6bpP1D3bk8g
Dc7_UL_W3nE,Testing Boomer Car Products,1595480,47244,,1733,UUL6JmiMXKoXS6bpP1D3bk8g
Qh4Uvf01KWk,"The Best Cars Under $10,000 (in 2024)",1799170,58772,,4380,UUL6JmiMXKoXS6bpP1D3bk8g
Mu1WXuQhMGE,I Competed in Youtube's Hardest Offroad Challenge,751679,32333,,850,UUL6JmiMXKoXS6bpP1D3bk8g
oCha_rmuQ1A,Here's what $67K of factory options looks like,2199467,139477,,1191,UUL6JmiMXKoXS6bpP1D3bk8g
JwjN6bLZ5xA,We Tried Cringe Jeep Accessories,1923353,63450,,3388,UUL6JmiMXKoXS6bpP1D3bk8g
-FmgikqBqkY,3 Tractors Pulling New Holland 3630 Stuck in Mud Swaraj 855 Fe John Deere Mahindra Arjun NOVO 605,435418,2218,,58,UU1V1PQT_ZVRjzuzioG05rrQ
zX7mASFR-q8,Old JCB 3dx loading Mud in Trolley with Mahindra Arjun NOVO 605 New Holland3630 Swaraj 855Fe Tractor,3676660,9115,,96,UU1V1PQT_ZVRjzuzioG05rrQ
f2m8aOnmbNg,Washing My TATA Dump Truck | Swaraj 855 Fe | New Holland 3630 4x4 | JCB 3dx | Bajaj Auto CNG in Pond,10595041,24846,,166,UU1V1PQT_ZVRjzuzioG05rrQ
CoQPZPmV_Gw,2 JCB 3dx Machines Loading Mud in TATA Dump Trucks Tippers together working with JCB 3dx Xpert,3377878,9177,,103,UU1V1PQT_ZVRjzuzioG05rrQ
PBPZ_s3M_ec,Tractors Power Test in Mud | Swaraj 855 Fe | New Holland 3630 | John Deere | Mahindra Arjun NOVO 605,4077853,9990,,140,UU1V1PQT_ZVRjzuzioG05rrQ
jjwNDPCemi8,New TATA 2518 Tipper Dump Truck working with Hyundai Excavator 210 LC making pond for Farming,5053697,9016,,89,UU1V1PQT_ZVRjzuzioG05rrQ
Ow63_HmaCok,JCB 3dx and New Swaraj 855 Fe 5 Star First Time Work| New Holland 3630 loading mud 4x4,2934332,10999,,114,UU1V1PQT_ZVRjzuzioG05rrQ
U2NObZU6Dg8,Accident Tractor Running without Driver | JCB 3dx Eco Loading Mud New Holland 5500 John Deere Eicher,11085554,22294,,332,UU1V1PQT_ZVRjzuzioG05rrQ
BilfuvoeJzQ,New Holland 3630  4x4 Tractor Jumped in well with 2mb reversible Plough rescue by hydra,1410491,2833,,53,UU1V1PQT_ZVRjzuzioG05rrQ
l14hiKpRlgQ,Washing My Tractors in River new jcb 3DX | Mahindra Arjun NOVO 605 | John Deere | New Holland 3630,5775536,11938,,212,UU1V1PQT_ZVRjzuzioG05rrQ
WJNbmFiloF8,JCB 3dx Xpert Loading Mud Trolley | New Holland 3630 | John deere Tractor | 4wd Mahindra Arjun NOVO,46512566,101519,,1388,UU1V1PQT_ZVRjzuzioG05rrQ
H8PPoHK9VKA,Tractor Jump in Canal | New Holland 3630 4wd | Mahindra 275 Di Xp Plus | Eicher 485 | John Deere,30265480,76514,,1424,UU1V1PQT_ZVRjzuzioG05rrQ
pImr7iRCPGk,JCB 3dx Xpert loading Field Mud | Eicher 485 Tractor | Mahindra 275 Di with Trolley | Pramods Life,13882600,29795,,459,UU1V1PQT_ZVRjzuzioG05rrQ
5VnOYPk3yp4,Pulling Power Test | John Deere 5050E | New Holland 3630 | Mahindra Arjun NOVO | Eicher 485 |JCB 3dx,4613463,12850,,0,UU1V1PQT_ZVRjzuzioG05rrQ
1aNrPDjRFUc,Mahindra Arjun Novo pulling new holland 5500 jcb 3DX canal tractor accident,3733215,10215,,170,UU1V1PQT_ZVRjzuzioG05rrQ
sNr_uJlpN38,3 tractor Pulling together Mahindra Arjun NOVO 605 di 4wd Stuck in Mud |Eicher 485 | New Hollad 5500,45752414,110295,,1361,UU1V1PQT_ZVRjzuzioG05rrQ
5BsmjuIar8Y,TATA 3530 Tipper bs6 first time work Loading Mud new jcb 3dx| TATA 2518 Tipper,44524471,63700,,545,UU1V1PQT_ZVRjzuzioG05rrQ
yjlwpfYrBOk,Canal Repairing JCB 3dx Backhoe Loader | New Holland 3630 4wd | Mahindra 275 Di | Eicher 485 Tractor,15810973,36727,,534,UU1V1PQT_ZVRjzuzioG05rrQ
fdbAAHpPipA,Break and Brick Test | New Holland 5500 | John Deere |Mahindra Arjun Novo 4wd | Eicher 485 Tractor🚜,12989909,20410,,345,UU1V1PQT_ZVRjzuzioG05rrQ
p1KoX2fap_Q,Eicher 242 Stuck | New Holland 3630 | Mahindra NOVO | JCB 3dx Loading Sand & 40mm Stones in Trolley,6681994,15094,,429,UU1V1PQT_ZVRjzuzioG05rrQ
NVi78-_UD_c,JCB 3dx Eco Loading Mud Mahindra 275 Eicher 485 John Deere Tractor with Trolley,53458707,108856,,1447,UU1V1PQT_ZVRjzuzioG05rrQ
eLwfDAQrQ50,Eicher 485 Tractor Stuck in with Loaded Trolley Pulling New Holland 3630 and Mahindra 275 Di XP plus,11813136,28692,,290,UU1V1PQT_ZVRjzuzioG05rrQ
38zKY7r8AYA,Washing My 4x4 Tractors in Pond with Fun 4wd Mahindra Arjun NOVO 605 New Holland3630 John Deere 5050,13962396,6845,,126,UU1V1PQT_ZVRjzuzioG05rrQ
jvjnxEImpUE,JCB vs JCB vs Tractor | Tochan Mukabla Mahindra 275 Di XP Plus and Eicher 242 JCB 3dx Xpert,3045991,7532,,145,UU1V1PQT_ZVRjzuzioG05rrQ
zBQ9UENXEKE,John Deere 5310 Stuck in Mud Badly Pulling by Mahindra Arjun NOVO 605 4wd tractor,1942748,3668,,64,UU1V1PQT_ZVRjzuzioG05rrQ
wAQlBFrYFkw,Tractor Power Test in Deep Mud Mahindra Arjun Novo New Holland Eicher 485 John Deere Tractor show,17749671,47696,,757,UU1V1PQT_ZVRjzuzioG05rrQ
PV8aKa6ICFs,Tochan in Mud New Holland 3630 TX Special Edition VS Mahindra Arjun NOVO 605 Di,2552217,4373,,102,UU1V1PQT_ZVRjzuzioG05rrQ
1zgcWsGDBLQ,Mahindra 275 Di Stuck in Mud with Trolley New Halland 3630 4wd Tractor Pulling Out with Eicher 485,5035910,10208,,178,UU1V1PQT_ZVRjzuzioG05rrQ
GPNCwOGu9-I,2 JCB 3dx Machines Loading Mud Together TATA Dump Truck 2518 10 Tyre Tipper with JCB 3dx,115153872,266617,,3594,UU1V1PQT_ZVRjzuzioG05rrQ
kCUJOPPeQE4,JCB 3dx Eco Loading Mud New Holland 3630 Mahindra Arjun NOVO 605 with Trolley Pulling full Power,3713467,5537,,117,UU1V1PQT_ZVRjzuzioG05rrQ
f_Gye5H1l-4,JCB 3dx Xpert Loading Mud in Trolley Mahindra Arjun NOVO 605 Eicher 485 Eicher 242 Tractor,4942771,9312,,159,UU1V1PQT_ZVRjzuzioG05rrQ
KsWjDmff-VU,New JCB 3dx Loading Mud in mahindra 275 TATA 2518 Tipper Mahindra NOVO 605 stuck in mud Dump Truck,7647212,15650,,229,UU1V1PQT_ZVRjzuzioG05rrQ
-CEMkZiETr8,Kartar 4000 Combine Accidently Jumped in well Rescued by Escort and Indo Power Hydra,19323160,35891,,435,UU1V1PQT_ZVRjzuzioG05rrQ
imU6Hys3I4s,JCB 3dx Loading Mud in TATA 3525 Tipper TATA 2518 Mahindra NOVO 605 tractor DI 4x4 dump track,11752789,11900,,142,UU1V1PQT_ZVRjzuzioG05rrQ
DMh988Ab0mo,JCB 3dx | TATA Dump Truck | Mahindra Arjun NOVO 605 Eicher 285 with Loaded Stone in Trolley,21649983,33198,,376,UU1V1PQT_ZVRjzuzioG05rrQ
P-UqobZE6sc,Stunts in Mud Sonalika 60 Stuck in Mud Badly Pulling by Mahindra Arjun NOVO 4x4 Tractor,24880859,54652,,614,UU1V1PQT_ZVRjzuzioG05rrQ
ZbfoXx4A7ag,Power Test of All Tractor without Tyres in Loaded Trolley Mahindra Arjun Sonalika John Deere Eicher,6930071,14624,,258,UU1V1PQT_ZVRjzuzioG05rrQ
xeGtHlgmips,Sonalika 60 NOVO 605 Stuck Badly in Mud JCB 3dx Loading in Trolley Mahindra 275 Eicher 242,30786405,76514,,1174,UU1V1PQT_ZVRjzuzioG05rrQ
3xyfhcVMfOI,Break Test with Loaded Tractors | John Deer | Sonalika 60 | Mahindra Arjun NOVO | Eicher 485 Tractor,18734814,54863,,1148,UU1V1PQT_ZVRjzuzioG05rrQ
BqVjEkzsZq0,JCB 3dx Xpert 4x4 Mahindra Arjun NOVO 4wd Swaraj 963 FE JCB 3dx Eco washing in Lake,26451584,36573,,466,UU1V1PQT_ZVRjzuzioG05rrQ
ltbbxSQQmOA,Tractor JCB Machine on Swaraj 963 FE Loading Mud in Trolley Eicher 485 Sonalika 60 Rx,21954461,50041,,781,UU1V1PQT_ZVRjzuzioG05rrQ
pps699y7JGM,Power Test in Canal Sonalika 60 Rx | Eicher 485 | Mahindra Arjun NOVO 605 di 4wd Tractor,25745046,66162,,919,UU1V1PQT_ZVRjzuzioG05rrQ
--gbWcfoRWg,JCB 3dx Loading Mud in Tractor without Air in Tyre Eicher 242 | Experiment with Eicher 242,2596009,7156,,123,UU1V1PQT_ZVRjzuzioG05rrQ
DmKykyOUYYY,Full of Fun washing my Tractors in River Mahindra Arjun NOVO 605 | Sonalika 60 Rx | John Deere,12772168,27641,,450,UU1V1PQT_ZVRjzuzioG05rrQ
FIYNrJpbD8s,JCB 3dx with 4wd Mahindra Arjun NOVO 605 John Deere Sonalika 60 Rx Tractor Making Vermicompose,9572633,19383,,295,UU1V1PQT_ZVRjzuzioG05rrQ
IluM38BZZRA,JCB 3dx Repairing Road on Canal | Mahindra Arjun NOVO 4x4 | Eicher 485 | Mahindra 275 Paddy Thresher,3872028,13525,,248,UU1V1PQT_ZVRjzuzioG05rrQ
EYJ8eKYtI38,Washing 4x4 JCB 3dx Xpert 4wd Mahindra Ajun NOVO 605 Sonalika di 60 Rx JCB 3dx Eco Excellence,24386276,52620,,771,UU1V1PQT_ZVRjzuzioG05rrQ
ljY6FQ752O4,4x4 JCB 3dx Xpert and 4wd Mahindra Arjun NOVO 605 vs Maruti 800 | Maruti 800 Crash Test,5185934,18295,,407,UU1V1PQT_ZVRjzuzioG05rrQ
NxhwQMH5Eng,Sonalika Di 60 Rx vs Eicher 242 Tractor Tochan on RCC Road Tractor gone Fired,16550714,41871,,432,UU1V1PQT_ZVRjzuzioG05rrQ
yYTv1wQIFHo,JCB 3dx Loading Mud in Trolley With 4wd Mahindra Arjun NOVO 605 John Deere Eicher 242 Tractors,51376147,84756,,988,UU1V1PQT_ZVRjzuzioG05rrQ
JEmg_V8XGA4,"Когда исполнить мечту оказалось в разы проще, чем думал",36308,971,,65,UU-Osiqly2kWjXcB6ElD2iCQ
E9StyY-_bpE,"СТУЛЬЧИКИ - ЯНЧИК, Команда АП, 2ДРОТС, Форсаж, Супер Стас и другие",1202839,51416,,3961,UU-Osiqly2kWjXcB6ElD2iCQ
qlp1OzTkOGQ,У ГОРДЕЯ ПОЖАР в ОФИСЕ!,8373302,350658,,1131,UU-Osiqly2kWjXcB6ElD2iCQ
RhiEBbFnyig,ТОЛЬКО ДЕТИ 90-х ПОМНЯТ ЭТО! #гордей,140479,5051,,156,UU-Osiqly2kWjXcB6ElD2iCQ
GUXCnbGxKeE,Главный плюс ЛАМБЫ 1000 сил! #гордей,137147,3375,,54,UU-Osiqly2kWjXcB6ElD2iCQ
lZTPLOEMZ2M,ПОРВАЛАСЬ РЕЗИНКА и подвела… #гордей,2740615,95482,,223,UU-Osiqly2kWjXcB6ElD2iCQ
fqXmUGES-5Q,Что с моим GT-R 1000 сил? ПЕРВЫЕ ГОНКИ!,1104052,40392,,1659,UU-Osiqly2kWjXcB6ElD2iCQ
Jo8O6L68Vxc,РЕАКТИВНАЯ ТАЧКА ВЗЛЕТАЕТ !,258348,6897,,89,UU-Osiqly2kWjXcB6ElD2iCQ
5G5hKWztuzM,ИГРА на БАБКИ - один заберёт всё!,696943,29157,,1622,UU-Osiqly2kWjXcB6ElD2iCQ
vxN5rer30jg,ПЕРВЫЙ РУССКИЙ СУПЕРКАР #гордей,2042378,77713,,752,UU-Osiqly2kWjXcB6ElD2iCQ
W-NPBqJRSes,КИБЕРТРАК на 850 СИЛ - стоит ли этих денег?,1008501,35395,,1776,UU-Osiqly2kWjXcB6ElD2iCQ
cOrKfVttx10,Я ПОКУПАЮ НОВУЮ ТАЧКУ - МЕЧТУ!,1547402,52605,,2205,UU-Osiqly2kWjXcB6ElD2iCQ
eZehBDdQ9Sw,СТУЛЬЧИКИ - обратная сторона. Я устроился в ТАКСИ!,971176,37736,,1448,UU-Osiqly2kWjXcB6ElD2iCQ
vlyFwUgAfKE,НЕУДАЧНО прыгает через ЛАМБУ ГОРДЕЯ,8045195,264030,,731,UU-Osiqly2kWjXcB6ElD2iCQ
_s74aFL-7Lk,"ВЛАЖНЫЕ СТУЛЬЧИКИ - ЭДВАРД БИЛ, ТАТВОЛ, ФОРСАЖ, Юра Волков, Слово Пацана и другие",2207935,90133,,5323,UU-Osiqly2kWjXcB6ElD2iCQ
6H0ZcLPRNpE,ГОРДЕЙ подарил ЧЕЛЛЕНДЖЕР подписчику!,122058,5327,,106,UU-Osiqly2kWjXcB6ElD2iCQ
hh63aNs7b6A,ТАЧКА СДОХЛА! Кто первый поможет - ДАРЮ BMW!,1392567,82262,,4785,UU-Osiqly2kWjXcB6ElD2iCQ
-YB32B00uZY,"Что подарил Дима Маслеников, Дилара, Эдвард Бил и другие",1777883,83517,,132,UU-Osiqly2kWjXcB6ElD2iCQ
MM84TcU4Xcc,ГОРДЕЙ опять подарил подписчику…,273576,11882,,91,UU-Osiqly2kWjXcB6ElD2iCQ
mnAYCnnh_38,"ДР ГОРДЕЯ - Что подарил Маслеников, ЖЕКИЧ, Дилара, Эдвард Бил и другие",1941854,68613,,2543,UU-Osiqly2kWjXcB6ElD2iCQ
yKHxaFRD4vE,ЗАЧЕМ ОН ОТКАЗАЛСЯ ОТ…,1192063,56104,,339,UU-Osiqly2kWjXcB6ElD2iCQ
YXgSyYd4VJY,"ГОРДЕЙ ПОКУПАЕТ ВСЁ, ЧТО УНЕСЁШЬ",471031,14325,,87,UU-Osiqly2kWjXcB6ElD2iCQ
cJT57eyavi8,"ВОТ ПОЧЕМУ этот КИБЕРТРАК стоит 30,000,000р #гордей",1483933,55183,,538,UU-Osiqly2kWjXcB6ElD2iCQ
uWOhSKKfqNo,"Как заработать 300,000р за ЧАС? - Юра Волков, Супер Стас, Варпатч, Великий Вася",1187671,60078,,3496,UU-Osiqly2kWjXcB6ElD2iCQ
0QQCAkPp_6A,ГОРДЕЙ и АНГЕЛИНА РАССТАЛИСЬ.,1206579,36188,,4989,UU-Osiqly2kWjXcB6ElD2iCQ
Rys3q254Q3A,"ПОСЛЕДНИЕ СТУЛЬЧИКИ - Приятный Ильдар, Слово Пацана, Супер Стас, Карина Кросс, Нурминский и др.",2272606,93779,,4946,UU-Osiqly2kWjXcB6ElD2iCQ
yHIZgt9IcdI,КУПИЛ НОВЫЙ СПОРТКАР - это другой уровень!,1058170,44674,,3991,UU-Osiqly2kWjXcB6ElD2iCQ
qkfliONmcJg,"ВСЕ ТАЧКИ NAVAI - шоу ""По Гаражам"" #1",1839661,65595,,2554,UU-Osiqly2kWjXcB6ElD2iCQ
UnFJ6_qZ8z0,ТИМАТИ vs ВЛАД А4. Чей продукт лучше?,7297251,322406,,2051,UU-Osiqly2kWjXcB6ElD2iCQ
PGzIH176nH8,"Зачем я купил БУХАНКУ за 2,000,000р? Реакция БУСТЕРА и др.",1206867,63996,,2453,UU-Osiqly2kWjXcB6ElD2iCQ
tJWd93cQuCQ,"ГОРДЕЙ купил БУХАНКУ за 2,000,000р!",653518,21869,,348,UU-Osiqly2kWjXcB6ElD2iCQ
